"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.9812180509267"
"colemanlieu","numeric","greaterOrEqual,14.02785"
"text_multinomial","numeric","greaterOrEqual,0.0333549332791628"
"text_gaussian","numeric","lowerOrEqual,0.417020094348118"
"text_bernoulli","numeric","greaterOrEqual,3.00332749903213e-05"
"reporter_bugnum","numeric","greaterOrEqual,73.3290326809511"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.0849131243303"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911000228160079"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.93402099609375"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867447551540929"
"count_summ_before","numeric","lowerOrEqual,0.615731722442433"
"wordsDiff","numeric","lowerOrEqual,-0.0631392085924745"
"sp_diff","numeric","lowerOrEqual,-0.141849066596478"
"sp_sprint","numeric","lowerOrEqual,2.98536091693677"
"collab_closeness","numeric","lowerOrEqual,0.528552839757296"
"collab_kcore","numeric","lowerOrEqual,1.97669237246737"
"collab_out_degree","numeric","greaterOrEqual,21.0603182192426"
