"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.044352785917"
"lix","numeric","greaterOrEqual,48.7777777777778"
"text_gaussian","numeric","greaterOrEqual,0.0044352785916999"
"text_bernoulli","numeric","greaterOrEqual,0.00017093467476455"
"text_complement","numeric","greaterOrEqual,0.409406726458579"
"reporter_bugnum","numeric","lowerOrEqual,17.5320169781335"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.0826030657627"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.858683835207485"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.06029818253592"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.832659064009907"
"count_comment_before","numeric","lowerOrEqual,-0.0187517253216356"
"count_summ_before","numeric","lowerOrEqual,1.09035571943969"
"wordsDiff","numeric","lowerOrEqual,22"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.433333333333333"
"collab_closeness","numeric","greaterOrEqual,0.81735154655762"
"collab_in_degree","numeric","greaterOrEqual,7.21206352626905"
