"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","lowerOrEqual,19.0625953562327"
"smog","numeric","greaterOrEqual,12.5585323669834"
"text_multinomial","numeric","greaterOrEqual,0.0065842135777536"
"text_gaussian","numeric","lowerOrEqual,0.56729402509518"
"text_bernoulli","numeric","greaterOrEqual,6.71380466783078e-15"
"reporter_bugnum","numeric","greaterOrEqual,18.2112865510862"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967911470210789"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.7247800733894"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957606102777033"
"count_summ_before","numeric","greaterOrEqual,0.0566152620594949"
"wordsDiff","numeric","lowerOrEqual,-0.115081690484658"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.99251388618723"
"collab_betweenness","numeric","lowerOrEqual,0.258821836885392"
"collab_closeness","numeric","greaterOrEqual,0.396432334788499"
"collab_eigen_vector","numeric","lowerOrEqual,0.408175612062222"
"collab_in_degree","numeric","lowerOrEqual,22.8343648184091"
