"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.67767076310702"
"lix","numeric","lowerOrEqual,51.6114081996435"
"text_gaussian","numeric","greaterOrEqual,4.08800336576962e-31"
"text_bernoulli","numeric","greaterOrEqual,7.08778422713797e-05"
"text_complement","numeric","greaterOrEqual,0.392666810657025"
"reporter_bugnum","numeric","lowerOrEqual,16.7300989292562"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.8768423832953"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.855736502613872"
"assignee_recent_bugnum","numeric","greaterOrEqual,4"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.850850321940102"
"count_comment_before","numeric","lowerOrEqual,-0.0410525389015675"
"count_summ_before","numeric","lowerOrEqual,0.787898751441389"
"wordsDiff","numeric","lowerOrEqual,12.0178743335418"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.428624242741053"
"collab_closeness","numeric","greaterOrEqual,0.82843137254902"
"collab_in_degree","numeric","lowerOrEqual,6.97938696970232"
