"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00215627066791"
"flesch","numeric","lowerOrEqual,50.0636880739273"
"lix","numeric","greaterOrEqual,51.0208333333333"
"text_gaussian","numeric","greaterOrEqual,3.45726557051725e-164"
"text_bernoulli","numeric","greaterOrEqual,0.00312873167022465"
"text_complement","numeric","greaterOrEqual,0.320191953213023"
"reporter_bugnum","numeric","lowerOrEqual,50.9686305895448"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.99560962244868"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.842042357927462"
"assignee_bugnum","numeric","lowerOrEqual,37.9977458564099"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.97531079407781"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872454221484783"
"count_summ_before","numeric","lowerOrEqual,0.745135158067569"
"wordsDiff","numeric","lowerOrEqual,-0.0209478738252074"
"sp_diff","numeric","lowerOrEqual,-0.0820751294959337"
"collab_betweenness","numeric","lowerOrEqual,0.547480750181274"
"collab_closeness","numeric","greaterOrEqual,0.750453710273307"
"collab_kcore","numeric","lowerOrEqual,1.99221063731238"
"collab_out_degree","numeric","lowerOrEqual,21.9777185982093"
