"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.5882352941177"
"colemanlieu","numeric","greaterOrEqual,15.3052"
"text_multinomial","numeric","greaterOrEqual,0.0363229751816725"
"text_gaussian","numeric","greaterOrEqual,0.00115274777635932"
"text_bernoulli","numeric","greaterOrEqual,0.0004146785451087"
"reporter_bugnum","numeric","lowerOrEqual,58.9471697839908"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0052553061396"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.90822693277443"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.96940093813464"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907433310130588"
"count_summ_before","numeric","lowerOrEqual,0.993419096223079"
"wordsDiff","numeric","lowerOrEqual,-0.0515918496530503"
"sp_diff","numeric","lowerOrEqual,-0.0726606007665396"
"sp_sprint","numeric","greaterOrEqual,4.0414185852278"
"collab_betweenness","numeric","greaterOrEqual,0.3004662004662"
"collab_closeness","numeric","lowerOrEqual,0.466567142945356"
"collab_in_degree","numeric","greaterOrEqual,15.0151458445471"
"collab_kcore","numeric","lowerOrEqual,1.89436745666899"
