"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.44114814745262"
"lix","numeric","greaterOrEqual,49.6433031869078"
"text_gaussian","numeric","lowerOrEqual,0.446430283132941"
"text_bernoulli","numeric","greaterOrEqual,0.00168364941064805"
"text_complement","numeric","greaterOrEqual,0.419320447910698"
"reporter_bugnum","numeric","lowerOrEqual,16.8092827140354"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.2172547839582"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861848675329077"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.6218149587512"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.819321627680705"
"count_comment_before","numeric","lowerOrEqual,-0.00523640611208975"
"count_summ_before","numeric","lowerOrEqual,0.758463095291518"
"wordsDiff","numeric","lowerOrEqual,13.4607391487807"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.432432892758931"
"collab_closeness","numeric","greaterOrEqual,0.800973421513724"
"collab_in_degree","numeric","lowerOrEqual,6.92437987704761"
