"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.917"
"smog","numeric","greaterOrEqual,12.5352888884718"
"text_multinomial","numeric","greaterOrEqual,0.0070295033004354"
"text_gaussian","numeric","lowerOrEqual,0.514926943462342"
"text_bernoulli","numeric","greaterOrEqual,4.49877161207126e-14"
"reporter_bugnum","numeric","greaterOrEqual,18.2108372370712"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967214262532177"
"assignee_recent_bugnum","numeric","greaterOrEqual,11.2244504950941"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957211024303846"
"count_summ_before","numeric","greaterOrEqual,0.0180207269731909"
"wordsDiff","numeric","lowerOrEqual,-0.0156477689743042"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.99173757457174"
"collab_betweenness","numeric","lowerOrEqual,0.267837519749939"
"collab_closeness","numeric","lowerOrEqual,0.400802893878074"
"collab_eigen_vector","numeric","lowerOrEqual,0.417679719276457"
"collab_in_degree","numeric","lowerOrEqual,22.8454403914511"
