"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00625643623061"
"flesch","numeric","lowerOrEqual,51.1947448435946"
"lix","numeric","greaterOrEqual,49.5950576744969"
"text_gaussian","numeric","greaterOrEqual,1.90215457448842e-76"
"text_bernoulli","numeric","greaterOrEqual,0.0022158293781581"
"text_complement","numeric","greaterOrEqual,0.322020838832428"
"reporter_bugnum","numeric","lowerOrEqual,50.995721091982"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.01889836718328"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846015391239934"
"assignee_bugnum","numeric","greaterOrEqual,37.1425623153336"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99522257968783"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872243584403071"
"count_summ_before","numeric","lowerOrEqual,0.738873215042986"
"wordsDiff","numeric","lowerOrEqual,-0.00314975762739778"
"sp_diff","numeric","lowerOrEqual,-0.0459487843327224"
"collab_betweenness","numeric","lowerOrEqual,0.546153846153846"
"collab_closeness","numeric","greaterOrEqual,0.750001115535962"
"collab_kcore","numeric","lowerOrEqual,1.99173247162253"
"collab_out_degree","numeric","lowerOrEqual,21.985115244519"
