"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.05629686638713"
"lix","numeric","lowerOrEqual,46.2814812553412"
"text_gaussian","numeric","greaterOrEqual,0.00116806384176016"
"text_bernoulli","numeric","greaterOrEqual,8.95624984620531e-05"
"text_complement","numeric","greaterOrEqual,0.419993231939601"
"reporter_bugnum","numeric","lowerOrEqual,15"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.03124555770773"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.857123653869231"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.13111452572048"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.851759920901343"
"count_comment_before","numeric","lowerOrEqual,-0.205599614884704"
"count_summ_before","numeric","lowerOrEqual,1.03517443034798"
"wordsDiff","numeric","lowerOrEqual,21.9155938490294"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.444073083778966"
"collab_closeness","numeric","greaterOrEqual,0.823529411764706"
"collab_in_degree","numeric","lowerOrEqual,6.99766387231648"
