"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.0008897120133"
"flesch","numeric","lowerOrEqual,50.8668624257831"
"lix","numeric","greaterOrEqual,50.2007499665194"
"text_gaussian","numeric","greaterOrEqual,2.43013272581046e-251"
"text_bernoulli","numeric","greaterOrEqual,0.0043002080185092"
"text_complement","numeric","greaterOrEqual,0.330838705302973"
"reporter_bugnum","numeric","lowerOrEqual,48.972306123469"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.96665567904711"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848859667128087"
"assignee_bugnum","numeric","lowerOrEqual,35.9496982069686"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99593148566782"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872275158531312"
"count_summ_before","numeric","lowerOrEqual,0.625700319884345"
"wordsDiff","numeric","lowerOrEqual,-0.0648766269441694"
"sp_diff","numeric","lowerOrEqual,-0.0345820691436529"
"collab_betweenness","numeric","lowerOrEqual,0.544426634917364"
"collab_closeness","numeric","greaterOrEqual,0.750039818910459"
"collab_kcore","numeric","lowerOrEqual,1.99135233554989"
"collab_out_degree","numeric","lowerOrEqual,21.9242933657952"
