"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.8870923214263"
"colemanlieu","numeric","lowerOrEqual,14.0815423794798"
"text_multinomial","numeric","greaterOrEqual,0.0336111047195365"
"text_gaussian","numeric","greaterOrEqual,3.67738485616372e-71"
"text_bernoulli","numeric","greaterOrEqual,6.91187538561473e-05"
"reporter_bugnum","numeric","greaterOrEqual,76.1020862450823"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.0179881460499"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.90896739998248"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.97992009390146"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868111128859884"
"count_summ_before","numeric","lowerOrEqual,0.64040490728803"
"wordsDiff","numeric","lowerOrEqual,-0.143787512555718"
"sp_diff","numeric","lowerOrEqual,-0.294751703739166"
"sp_sprint","numeric","greaterOrEqual,3.05050980718806"
"collab_closeness","numeric","lowerOrEqual,0.529362211084186"
"collab_kcore","numeric","lowerOrEqual,1.99396239896305"
"collab_out_degree","numeric","greaterOrEqual,21.1965154227801"
