"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00453857658431"
"flesch","numeric","lowerOrEqual,50.611"
"lix","numeric","greaterOrEqual,50.2112487796793"
"text_gaussian","numeric","greaterOrEqual,1.61537233236025e-318"
"text_bernoulli","numeric","greaterOrEqual,0.0016288643274914"
"text_complement","numeric","greaterOrEqual,0.321832141455053"
"reporter_bugnum","numeric","greaterOrEqual,51.0416322164237"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.0249953269958"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846130227573802"
"assignee_bugnum","numeric","greaterOrEqual,39.1076946770772"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.02851788490079"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872291869517887"
"count_summ_before","numeric","lowerOrEqual,0.573554329341277"
"wordsDiff","numeric","lowerOrEqual,-0.288375693140551"
"sp_diff","numeric","lowerOrEqual,-0.0430743210017681"
"collab_betweenness","numeric","lowerOrEqual,0.547540983606557"
"collab_closeness","numeric","greaterOrEqual,0.750141085162338"
"collab_kcore","numeric","lowerOrEqual,1.98559578205459"
"collab_out_degree","numeric","greaterOrEqual,21.0906699392945"
