"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,47.2440476190476"
"colemanlieu","numeric","lowerOrEqual,11.96075"
"text_bernoulli","numeric","greaterOrEqual,1.00335326231612e-21"
"text_complement","numeric","greaterOrEqual,0.172879012715027"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.36790249170735"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,31.5"
"assignee_recent_bugnum","numeric","lowerOrEqual,9"
"count_summ_before","numeric","lowerOrEqual,2.18395124585368"
"sp_sprint","numeric","lowerOrEqual,4.33020577766001"
