"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.01996063580737"
"lix","numeric","lowerOrEqual,48.0405660061166"
"text_gaussian","numeric","greaterOrEqual,8.41164456619852e-56"
"text_bernoulli","numeric","greaterOrEqual,0.000159688270934773"
"text_complement","numeric","greaterOrEqual,0.454377312219317"
"reporter_bugnum","numeric","lowerOrEqual,16.0011706552468"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.86844064341858"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861344441531493"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.63152808789164"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.850454077848958"
"count_comment_before","numeric","lowerOrEqual,-0.160622299415991"
"count_summ_before","numeric","lowerOrEqual,0.728704218519852"
"wordsDiff","numeric","lowerOrEqual,17.7206311738119"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.43171307243852"
"collab_closeness","numeric","greaterOrEqual,0.817978291553171"
"collab_in_degree","numeric","greaterOrEqual,7.06018728250638"
