"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.6377860778225"
"colemanlieu","numeric","lowerOrEqual,14.0031674332039"
"text_multinomial","numeric","greaterOrEqual,0.0430452002735749"
"text_gaussian","numeric","greaterOrEqual,2.76041455715704e-135"
"text_bernoulli","numeric","greaterOrEqual,0.00011396030684775"
"reporter_bugnum","numeric","lowerOrEqual,76.9770121313632"
"reporter_recent_bugnum","numeric","lowerOrEqual,19.9960026240442"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910734354773162"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.79702914133668"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.866860186449234"
"count_summ_before","numeric","lowerOrEqual,0.965764203923754"
"wordsDiff","numeric","lowerOrEqual,-0.140550044598058"
"sp_diff","numeric","lowerOrEqual,-0.0453308518044651"
"sp_sprint","numeric","greaterOrEqual,3.01742973038927"
"collab_closeness","numeric","lowerOrEqual,0.531195658924324"
"collab_kcore","numeric","lowerOrEqual,1.99963430524804"
"collab_out_degree","numeric","lowerOrEqual,20.875917237252"
