"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.9871029490605"
"colemanlieu","numeric","greaterOrEqual,15.937"
"smog","numeric","greaterOrEqual,13.4203475482992"
"text_gaussian","numeric","lowerOrEqual,0.500863029621542"
"text_bernoulli","numeric","greaterOrEqual,4.3346622391672e-12"
"text_complement","numeric","greaterOrEqual,0.146621819562917"
"reporter_bugnum","numeric","lowerOrEqual,18.9992285342887"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.94912008289248"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.940647247082163"
"assignee_bugnum","numeric","lowerOrEqual,13.0230762655847"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.06091774092056"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,0.650570131721906"
"wordsDiff","numeric","lowerOrEqual,-0.562578888842836"
"sp_diff","numeric","lowerOrEqual,-0.0564057666342705"
"collab_betweenness","numeric","greaterOrEqual,0.353030782427521"
"collab_closeness","numeric","greaterOrEqual,0.478260869565217"
"collab_in_degree","numeric","greaterOrEqual,24.1598992168438"
"collab_kcore","numeric","lowerOrEqual,1.97969408635981"
