"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00195845868438"
"flesch","numeric","lowerOrEqual,50.85145"
"lix","numeric","greaterOrEqual,50.3352472688964"
"text_gaussian","numeric","greaterOrEqual,1.44774621981328e-107"
"text_bernoulli","numeric","greaterOrEqual,0.0045628611163347"
"text_complement","numeric","greaterOrEqual,0.328954356505153"
"reporter_bugnum","numeric","greaterOrEqual,48.4042090808507"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00541765801609"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846045310811598"
"assignee_bugnum","numeric","lowerOrEqual,36.9654645579867"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98503738967702"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872238030132984"
"count_summ_before","numeric","lowerOrEqual,0.567998993676156"
"wordsDiff","numeric","lowerOrEqual,-0.709879257017747"
"sp_diff","numeric","lowerOrEqual,-0.00147284963168204"
"collab_betweenness","numeric","lowerOrEqual,0.545484100325735"
"collab_closeness","numeric","lowerOrEqual,0.749793756679124"
"collab_kcore","numeric","lowerOrEqual,1.98306410503574"
"collab_out_degree","numeric","lowerOrEqual,21.8578853639774"
