"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99898890452459"
"colemanlieu","numeric","greaterOrEqual,15.7874"
"smog","numeric","greaterOrEqual,13.3126477850263"
"text_gaussian","numeric","greaterOrEqual,0.00300660799257457"
"text_bernoulli","numeric","greaterOrEqual,9.14225199323924e-11"
"text_complement","numeric","greaterOrEqual,0.155098758270084"
"reporter_bugnum","numeric","lowerOrEqual,18.6552737504244"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.92409646883607"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"assignee_bugnum","numeric","lowerOrEqual,13.8090831800364"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.10532194329426"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.94016012825471"
"count_summ_before","numeric","lowerOrEqual,0.847696947865188"
"wordsDiff","numeric","lowerOrEqual,-0.0147285964339972"
"sp_diff","numeric","lowerOrEqual,-0.451066350098699"
"collab_betweenness","numeric","greaterOrEqual,0.359605911330049"
"collab_closeness","numeric","greaterOrEqual,0.470008282992261"
"collab_in_degree","numeric","greaterOrEqual,25.0698819132522"
"collab_kcore","numeric","lowerOrEqual,1.95232107350603"
