"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","lowerOrEqual,2.9948773230426"
"colemanlieu","numeric","greaterOrEqual,15.7223"
"smog","numeric","greaterOrEqual,13.3835187308517"
"text_gaussian","numeric","greaterOrEqual,0.00256133847869933"
"text_bernoulli","numeric","greaterOrEqual,6.00645524781137e-09"
"text_complement","numeric","greaterOrEqual,0.149825505131538"
"reporter_bugnum","numeric","lowerOrEqual,17.6001846555155"
"reporter_recent_bugnum","numeric","greaterOrEqual,5.03590481379069"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.937040573957504"
"assignee_bugnum","numeric","greaterOrEqual,14.1628681295551"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.02761903591454"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.937736661927205"
"count_summ_before","numeric","lowerOrEqual,0.66977810417302"
"wordsDiff","numeric","lowerOrEqual,-0.0402547686826438"
"sp_diff","numeric","lowerOrEqual,-0.464850682765245"
"collab_betweenness","numeric","greaterOrEqual,0.35732040176918"
"collab_closeness","numeric","greaterOrEqual,0.477877241098993"
"collab_in_degree","numeric","greaterOrEqual,24.4725475013256"
"collab_kcore","numeric","lowerOrEqual,1.9993433454074"
