"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,46.9511847111726"
"colemanlieu","numeric","lowerOrEqual,12.14825"
"text_bernoulli","numeric","greaterOrEqual,4.89267534684758e-42"
"text_complement","numeric","greaterOrEqual,0.138267311542808"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.6104536895873"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,37"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.31219941191375"
"count_summ_before","numeric","lowerOrEqual,3"
"sp_sprint","numeric","greaterOrEqual,5.67195014702156"
