"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.9284"
"smog","numeric","lowerOrEqual,12.3890498375497"
"text_multinomial","numeric","lowerOrEqual,0.0047770165373449"
"text_gaussian","numeric","lowerOrEqual,0.469838090473786"
"text_bernoulli","numeric","greaterOrEqual,8.06533845121091e-16"
"reporter_bugnum","numeric","lowerOrEqual,18.7603340793867"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967646695537858"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.93777233734727"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.0106852299068123"
"wordsDiff","numeric","lowerOrEqual,-0.521819796413183"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.9775543063879"
"collab_betweenness","numeric","lowerOrEqual,0.26383575264226"
"collab_closeness","numeric","lowerOrEqual,0.406976744186047"
"collab_eigen_vector","numeric","lowerOrEqual,0.414435055616863"
"collab_in_degree","numeric","lowerOrEqual,22.5090333800763"
