"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.6161256018842"
"colemanlieu","numeric","greaterOrEqual,15.0781893733129"
"text_multinomial","numeric","greaterOrEqual,0.0438780124428479"
"text_gaussian","numeric","greaterOrEqual,6.86004762837702e-87"
"text_bernoulli","numeric","greaterOrEqual,0.0003726359936581"
"reporter_bugnum","numeric","lowerOrEqual,58.8427502298728"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0217693657614"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908400798655542"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.93518714723177"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907431057764453"
"count_summ_before","numeric","lowerOrEqual,1.10263560153544"
"wordsDiff","numeric","lowerOrEqual,-0.00742912036366761"
"sp_diff","numeric","lowerOrEqual,-0.114882699213922"
"sp_sprint","numeric","greaterOrEqual,4.00516066071577"
"collab_betweenness","numeric","greaterOrEqual,0.296031746031746"
"collab_closeness","numeric","lowerOrEqual,0.466482585166685"
"collab_in_degree","numeric","greaterOrEqual,15.0262635308318"
"collab_kcore","numeric","lowerOrEqual,1.99752362654544"
