"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.9868729570453"
"smog","numeric","lowerOrEqual,12.3914734433845"
"text_multinomial","numeric","greaterOrEqual,0.00855188656650207"
"text_gaussian","numeric","lowerOrEqual,0.407883563777432"
"text_bernoulli","numeric","greaterOrEqual,8.50334910670571e-12"
"reporter_bugnum","numeric","lowerOrEqual,17.659277953906"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.965284878433747"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.79425305151381"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.00194964464753866"
"wordsDiff","numeric","lowerOrEqual,-0.0479524261318147"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.96877780905925"
"collab_betweenness","numeric","lowerOrEqual,0.270994808143476"
"collab_closeness","numeric","greaterOrEqual,0.396830196088801"
"collab_eigen_vector","numeric","lowerOrEqual,0.417025381800503"
"collab_in_degree","numeric","greaterOrEqual,23.1149110719562"
