"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.8901699029126"
"colemanlieu","numeric","greaterOrEqual,15.2146"
"text_multinomial","numeric","greaterOrEqual,0.038479820942116"
"text_gaussian","numeric","greaterOrEqual,9.46515489048005e-17"
"text_bernoulli","numeric","greaterOrEqual,0.0002575627954342"
"reporter_bugnum","numeric","lowerOrEqual,58.6507606247906"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0776241023559"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.907511691612334"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.93833885947242"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907444332317836"
"count_summ_before","numeric","lowerOrEqual,0.977971743093804"
"wordsDiff","numeric","lowerOrEqual,-0.034537804313004"
"sp_diff","numeric","lowerOrEqual,-0.0758517084177583"
"sp_sprint","numeric","greaterOrEqual,4.01541205355898"
"collab_betweenness","numeric","greaterOrEqual,0.300178784224923"
"collab_closeness","numeric","lowerOrEqual,0.465773606635842"
"collab_in_degree","numeric","greaterOrEqual,15.037683571456"
"collab_kcore","numeric","lowerOrEqual,1.93534951866604"
