"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,55.0417124323744"
"colemanlieu","numeric","greaterOrEqual,15.2084"
"text_multinomial","numeric","greaterOrEqual,0.0383877205324772"
"text_gaussian","numeric","lowerOrEqual,0.546181848156266"
"text_bernoulli","numeric","greaterOrEqual,3.38447407018392e-05"
"reporter_bugnum","numeric","greaterOrEqual,55.0523499511182"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0130634065717"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.95305454405025"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.9074547496855"
"count_summ_before","numeric","lowerOrEqual,0.791179095162079"
"wordsDiff","numeric","lowerOrEqual,-0.00620156852528453"
"sp_diff","numeric","lowerOrEqual,-0.1600341219455"
"sp_sprint","numeric","greaterOrEqual,4.00270330812782"
"collab_betweenness","numeric","greaterOrEqual,0.297657220591182"
"collab_closeness","numeric","lowerOrEqual,0.467898801469493"
"collab_in_degree","numeric","greaterOrEqual,15.0437365912367"
"collab_kcore","numeric","lowerOrEqual,1.99379843147472"
