"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.8803"
"smog","numeric","greaterOrEqual,12.568929746834"
"text_multinomial","numeric","greaterOrEqual,0.0073340549342563"
"text_gaussian","numeric","greaterOrEqual,0.0204952482599765"
"text_bernoulli","numeric","greaterOrEqual,4.23371292743262e-13"
"reporter_bugnum","numeric","lowerOrEqual,16.9396595526487"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.965705153877392"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.17165039456449"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.95646751980739"
"count_summ_before","numeric","greaterOrEqual,0.0204952482599765"
"wordsDiff","numeric","lowerOrEqual,-0.0614857447799295"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.91924383910373"
"collab_betweenness","numeric","greaterOrEqual,0.257585434693607"
"collab_closeness","numeric","lowerOrEqual,0.395061728395062"
"collab_eigen_vector","numeric","lowerOrEqual,0.40511953823689"
"collab_in_degree","numeric","greaterOrEqual,23.2522895862348"
