"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.32170346425846"
"lix","numeric","lowerOrEqual,48.8747024078881"
"text_gaussian","numeric","lowerOrEqual,0.574699445161968"
"text_bernoulli","numeric","greaterOrEqual,4.21588380385579e-05"
"text_complement","numeric","lowerOrEqual,0.490539792938541"
"reporter_bugnum","numeric","lowerOrEqual,17.1450230376795"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.71745104086585"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.858758492108338"
"assignee_recent_bugnum","numeric","greaterOrEqual,5.66634944267571"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.84840141341987"
"count_comment_before","numeric","lowerOrEqual,-0.324099057354033"
"count_summ_before","numeric","lowerOrEqual,0.960654209484346"
"wordsDiff","numeric","lowerOrEqual,24.6796381045133"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.428571428571428"
"collab_closeness","numeric","greaterOrEqual,0.813246613234172"
"collab_in_degree","numeric","lowerOrEqual,6.87854120926932"
