"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.02295009046793"
"flesch","numeric","lowerOrEqual,51.6539"
"lix","numeric","greaterOrEqual,49.7142857142857"
"text_gaussian","numeric","greaterOrEqual,1.33409421331781e-53"
"text_bernoulli","numeric","greaterOrEqual,0.0025691175730203"
"text_complement","numeric","greaterOrEqual,0.323817733122395"
"reporter_bugnum","numeric","greaterOrEqual,47.1833387615625"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.94027156569064"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.842064559073157"
"assignee_bugnum","numeric","greaterOrEqual,37.0134683866054"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99489537067711"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.871780427889254"
"count_summ_before","numeric","lowerOrEqual,0.80061343149282"
"wordsDiff","numeric","lowerOrEqual,-0.000181006267666817"
"sp_diff","numeric","lowerOrEqual,-0.119440228049643"
"collab_betweenness","numeric","lowerOrEqual,0.543611704284389"
"collab_closeness","numeric","greaterOrEqual,0.750146826400977"
"collab_kcore","numeric","lowerOrEqual,1.97331839450635"
"collab_out_degree","numeric","greaterOrEqual,21.0289828199893"
