"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00035665277392"
"flesch","numeric","lowerOrEqual,51.1959"
"lix","numeric","greaterOrEqual,50.1745271432081"
"text_gaussian","numeric","greaterOrEqual,2.68578657360018e-48"
"text_bernoulli","numeric","greaterOrEqual,0.00678302443110985"
"text_complement","numeric","greaterOrEqual,0.311379920119236"
"reporter_bugnum","numeric","greaterOrEqual,47.0192280197516"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00251301890239"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.845907981092371"
"assignee_bugnum","numeric","greaterOrEqual,35.1731088231318"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.03097619209439"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87223871798269"
"count_summ_before","numeric","lowerOrEqual,0.537692776881158"
"wordsDiff","numeric","lowerOrEqual,-0.0733028780668974"
"sp_diff","numeric","lowerOrEqual,-0.121701704803854"
"collab_betweenness","numeric","lowerOrEqual,0.546153704351448"
"collab_closeness","numeric","greaterOrEqual,0.750189798013167"
"collab_kcore","numeric","lowerOrEqual,1.95674530672841"
"collab_out_degree","numeric","lowerOrEqual,21.9951122056227"
