"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.09506939444691"
"lix","numeric","lowerOrEqual,49.8796296296296"
"text_gaussian","numeric","greaterOrEqual,0.00111962459050119"
"text_bernoulli","numeric","lowerOrEqual,0.00685890347483559"
"text_complement","numeric","greaterOrEqual,0.430664471252586"
"reporter_bugnum","numeric","lowerOrEqual,14.7971913213842"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.78825556393713"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.860688647630535"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.04674104880542"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.829361516240708"
"count_comment_before","numeric","lowerOrEqual,-0.00111962459050119"
"count_summ_before","numeric","lowerOrEqual,1.83146979706362"
"wordsDiff","numeric","lowerOrEqual,21.8904646332376"
"sp_diff","numeric","lowerOrEqual,-1"
"collab_betweenness","numeric","greaterOrEqual,0.44767541851269"
"collab_closeness","numeric","greaterOrEqual,0.826398824795668"
"collab_in_degree","numeric","lowerOrEqual,6.88284237706102"
