"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","lowerOrEqual,18.5887"
"smog","numeric","greaterOrEqual,12.4984566051539"
"text_multinomial","numeric","greaterOrEqual,0.0072582620080001"
"text_gaussian","numeric","lowerOrEqual,0.455984282772988"
"text_bernoulli","numeric","greaterOrEqual,6.99449382757021e-13"
"reporter_bugnum","numeric","greaterOrEqual,19.4401571722701"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974771090453364"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.868894954212"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957557903380976"
"count_summ_before","numeric","lowerOrEqual,0.856783003197052"
"wordsDiff","numeric","lowerOrEqual,-0.00304659898392856"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.99828473478556"
"collab_betweenness","numeric","lowerOrEqual,0.26513054367478"
"collab_closeness","numeric","greaterOrEqual,0.401515151515151"
"collab_eigen_vector","numeric","lowerOrEqual,0.408238316748518"
"collab_in_degree","numeric","lowerOrEqual,22.692723184824"
