"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.9311594202899"
"colemanlieu","numeric","greaterOrEqual,15.2372093547053"
"text_multinomial","numeric","greaterOrEqual,0.0480698955524725"
"text_gaussian","numeric","greaterOrEqual,0.00682976667303592"
"text_bernoulli","numeric","greaterOrEqual,0.0002394995612192"
"reporter_bugnum","numeric","lowerOrEqual,57.7787461029366"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0403727265075"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908228734539469"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.98356471024454"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907068292964937"
"count_summ_before","numeric","lowerOrEqual,0.896692023845389"
"wordsDiff","numeric","lowerOrEqual,-0.0134477354586124"
"sp_diff","numeric","lowerOrEqual,-0.0409786000382155"
"sp_sprint","numeric","greaterOrEqual,3.02241289243102"
"collab_betweenness","numeric","greaterOrEqual,0.300057887343519"
"collab_closeness","numeric","lowerOrEqual,0.476049789555625"
"collab_in_degree","numeric","greaterOrEqual,15.0205886457115"
"collab_kcore","numeric","lowerOrEqual,1.9955174215138"
