"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.97386163636111"
"colemanlieu","numeric","greaterOrEqual,15.9885"
"smog","numeric","greaterOrEqual,13.5636500414899"
"text_gaussian","numeric","lowerOrEqual,0.405823728535324"
"text_bernoulli","numeric","greaterOrEqual,1.4603067922406e-11"
"text_complement","numeric","greaterOrEqual,0.127289447028757"
"reporter_bugnum","numeric","lowerOrEqual,18.983362065861"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.94343035435304"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.938573180636879"
"assignee_bugnum","numeric","greaterOrEqual,15.0420870096423"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.04736598161981"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,1.8663928785827"
"wordsDiff","numeric","lowerOrEqual,-0.0624224790371954"
"sp_diff","numeric","lowerOrEqual,-0.12684863479808"
"collab_betweenness","numeric","greaterOrEqual,0.356060606060606"
"collab_closeness","numeric","lowerOrEqual,0.472165966829009"
"collab_in_degree","numeric","greaterOrEqual,24.0677263401449"
"collab_kcore","numeric","lowerOrEqual,1.94198924885131"
