"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.9709959914659"
"colemanlieu","numeric","lowerOrEqual,14.1238137917582"
"text_multinomial","numeric","greaterOrEqual,0.0376636309144994"
"text_gaussian","numeric","greaterOrEqual,1.11366367492609e-139"
"text_bernoulli","numeric","greaterOrEqual,7.98761446264712e-05"
"reporter_bugnum","numeric","greaterOrEqual,76.8803331148811"
"reporter_recent_bugnum","numeric","greaterOrEqual,19.0772854678798"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911035412001527"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.95771966525353"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867379832865846"
"count_summ_before","numeric","lowerOrEqual,0.680076225427911"
"wordsDiff","numeric","lowerOrEqual,-0.0798364563379437"
"sp_diff","numeric","lowerOrEqual,-0.280394948786125"
"sp_sprint","numeric","lowerOrEqual,2.99944206257351"
"collab_closeness","numeric","lowerOrEqual,0.526729325520864"
"collab_kcore","numeric","lowerOrEqual,1.99569802032784"
"collab_out_degree","numeric","greaterOrEqual,21.4995324797928"
