"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.526473162408"
"colemanlieu","numeric","greaterOrEqual,15.2705480437146"
"text_multinomial","numeric","greaterOrEqual,0.0549322487883295"
"text_gaussian","numeric","greaterOrEqual,3.28198268317962e-174"
"text_bernoulli","numeric","greaterOrEqual,0.0009097473641683"
"reporter_bugnum","numeric","lowerOrEqual,57.7126247123815"
"reporter_recent_bugnum","numeric","lowerOrEqual,11.9928174098022"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908322928944393"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.80108718993142"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907302939826748"
"count_summ_before","numeric","lowerOrEqual,0.785393963800743"
"wordsDiff","numeric","lowerOrEqual,-0.063642242224887"
"sp_diff","numeric","lowerOrEqual,-0.389596041291952"
"sp_sprint","numeric","greaterOrEqual,4.02078711241484"
"collab_betweenness","numeric","greaterOrEqual,0.296220692870943"
"collab_closeness","numeric","lowerOrEqual,0.466208979533772"
"collab_in_degree","numeric","greaterOrEqual,15.049815753242"
"collab_kcore","numeric","lowerOrEqual,1.97878591925837"
