"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.3333333333333"
"colemanlieu","numeric","greaterOrEqual,15.3976"
"text_multinomial","numeric","greaterOrEqual,0.0394623102341448"
"text_gaussian","numeric","greaterOrEqual,2.35299574487476e-140"
"text_bernoulli","numeric","greaterOrEqual,0.0004342205800508"
"reporter_bugnum","numeric","lowerOrEqual,60.7989651658572"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0082497829571"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908579720412275"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98877353849821"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907417483622733"
"count_summ_before","numeric","lowerOrEqual,0.689748680102639"
"wordsDiff","numeric","lowerOrEqual,-0.0789539208635688"
"sp_diff","numeric","lowerOrEqual,-0.287071462953463"
"sp_sprint","numeric","greaterOrEqual,4.06559791788459"
"collab_betweenness","numeric","greaterOrEqual,0.296585209432967"
"collab_closeness","numeric","lowerOrEqual,0.46659824286586"
"collab_in_degree","numeric","greaterOrEqual,15.0076249307021"
"collab_kcore","numeric","lowerOrEqual,1.99828293547034"
