"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.9625468577724"
"colemanlieu","numeric","greaterOrEqual,15.937"
"smog","numeric","lowerOrEqual,13.386131497057"
"text_gaussian","numeric","lowerOrEqual,0.455152158392593"
"text_bernoulli","numeric","greaterOrEqual,1.61305068238444e-08"
"text_complement","numeric","greaterOrEqual,0.157010988690111"
"reporter_bugnum","numeric","greaterOrEqual,19.0949192000553"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.86539836600423"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.939724400845707"
"assignee_bugnum","numeric","greaterOrEqual,15.1674277288839"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.14981256891042"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.941031937581814"
"count_summ_before","numeric","lowerOrEqual,0.585910912835971"
"wordsDiff","numeric","lowerOrEqual,-0.18769255746156"
"sp_diff","numeric","lowerOrEqual,-0.318015621043742"
"collab_betweenness","numeric","lowerOrEqual,0.357378972989219"
"collab_closeness","numeric","lowerOrEqual,0.472904053055138"
"collab_in_degree","numeric","lowerOrEqual,23.9540776291396"
"collab_kcore","numeric","lowerOrEqual,1.924080763245"
