"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,19.50995"
"smog","numeric","lowerOrEqual,12.4786990841155"
"text_multinomial","numeric","greaterOrEqual,0.0074218615188923"
"text_gaussian","numeric","lowerOrEqual,0.52397566230502"
"text_bernoulli","numeric","greaterOrEqual,6.56919112361872e-12"
"reporter_bugnum","numeric","lowerOrEqual,16.9088691540528"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.972516311974001"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.91226865421049"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956687098411219"
"count_summ_before","numeric","greaterOrEqual,0.00146871223114431"
"wordsDiff","numeric","lowerOrEqual,-0.0248456979170442"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.93729299446568"
"collab_betweenness","numeric","lowerOrEqual,0.26275363334569"
"collab_closeness","numeric","lowerOrEqual,0.405956662111987"
"collab_eigen_vector","numeric","lowerOrEqual,0.411380368076969"
"collab_in_degree","numeric","greaterOrEqual,23.2578146234155"
