"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,46.3208111581301"
"colemanlieu","numeric","greaterOrEqual,12.2034"
"text_bernoulli","numeric","greaterOrEqual,1.17701455819153e-27"
"text_complement","numeric","greaterOrEqual,0.179590935910689"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.24836652260274"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,34.806200700812"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.09906541765667"
"count_summ_before","numeric","greaterOrEqual,0.159640244208276"
"sp_sprint","numeric","lowerOrEqual,4.62881710287184"
