"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99655652232468"
"colemanlieu","numeric","greaterOrEqual,16.1605"
"smog","numeric","lowerOrEqual,13.3991677743462"
"text_gaussian","numeric","lowerOrEqual,0.520015322836116"
"text_bernoulli","numeric","greaterOrEqual,3.91797751066037e-10"
"text_complement","numeric","greaterOrEqual,0.13560272339659"
"reporter_bugnum","numeric","greaterOrEqual,19.1386810541153"
"reporter_recent_bugnum","numeric","greaterOrEqual,5.04361773398705"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.940832568415311"
"assignee_bugnum","numeric","greaterOrEqual,15.1989775325637"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.26991371577606"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.94015298342127"
"count_summ_before","numeric","lowerOrEqual,0.664444853784516"
"wordsDiff","numeric","lowerOrEqual,-0.023616382619366"
"sp_diff","numeric","lowerOrEqual,-0.1359629384242"
"collab_betweenness","numeric","greaterOrEqual,0.356349206349206"
"collab_closeness","numeric","greaterOrEqual,0.469525309300078"
"collab_in_degree","numeric","lowerOrEqual,23.9911647201516"
"collab_kcore","numeric","lowerOrEqual,1.28242080193013"
