"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.3185185185185"
"colemanlieu","numeric","greaterOrEqual,14.1991484507152"
"text_multinomial","numeric","greaterOrEqual,0.0280761903877459"
"text_gaussian","numeric","lowerOrEqual,0.540521236835048"
"text_bernoulli","numeric","greaterOrEqual,5.48828811033282e-06"
"reporter_bugnum","numeric","greaterOrEqual,74.7234163130634"
"reporter_recent_bugnum","numeric","lowerOrEqual,18.9294243855402"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910734164404039"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.91764234611765"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868707116698885"
"count_summ_before","numeric","lowerOrEqual,0.577137818210758"
"wordsDiff","numeric","lowerOrEqual,-0.029987407149747"
"sp_diff","numeric","lowerOrEqual,-0.0691513177007437"
"sp_sprint","numeric","greaterOrEqual,3.00267326156609"
"collab_closeness","numeric","greaterOrEqual,0.526859115429509"
"collab_kcore","numeric","lowerOrEqual,1.99972517183051"
"collab_out_degree","numeric","lowerOrEqual,20.8110604919493"
