"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,55.0345433937925"
"colemanlieu","numeric","greaterOrEqual,15.3973"
"text_multinomial","numeric","greaterOrEqual,0.050043970532942"
"text_gaussian","numeric","greaterOrEqual,3.99936226955215e-150"
"text_bernoulli","numeric","greaterOrEqual,0.001213964775198"
"reporter_bugnum","numeric","lowerOrEqual,59.8270917127375"
"reporter_recent_bugnum","numeric","lowerOrEqual,11.9583069710061"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.84991550445557"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907364984640638"
"count_summ_before","numeric","lowerOrEqual,1.03390993969515"
"wordsDiff","numeric","lowerOrEqual,-0.0211028177291155"
"sp_diff","numeric","lowerOrEqual,-0.310887616127729"
"sp_sprint","numeric","greaterOrEqual,4.00634817965329"
"collab_betweenness","numeric","greaterOrEqual,0.296487730030591"
"collab_closeness","numeric","lowerOrEqual,0.457981990457958"
"collab_in_degree","numeric","greaterOrEqual,15.0476639850531"
"collab_kcore","numeric","lowerOrEqual,1.99577314220369"
