"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,47.9399801587302"
"colemanlieu","numeric","greaterOrEqual,12.3542"
"text_bernoulli","numeric","lowerOrEqual,1.16425731622296e-47"
"text_complement","numeric","greaterOrEqual,0.138056628881695"
"reporter_recent_bugnum","numeric","greaterOrEqual,4.13851612014696"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","greaterOrEqual,36.5"
"assignee_recent_bugnum","numeric","greaterOrEqual,9.91554836044088"
"count_summ_before","numeric","greaterOrEqual,0.222216035472229"
"sp_sprint","numeric","lowerOrEqual,4.8074193992652"
