"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,49.4285714285714"
"colemanlieu","numeric","greaterOrEqual,14.0029326884037"
"text_multinomial","numeric","greaterOrEqual,0.0373983467575265"
"text_gaussian","numeric","lowerOrEqual,0.48184787563514"
"text_bernoulli","numeric","greaterOrEqual,5.89062373445915e-05"
"reporter_bugnum","numeric","lowerOrEqual,71.7719918116927"
"reporter_recent_bugnum","numeric","greaterOrEqual,18.1395742527675"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910988418413038"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.97710239607841"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868745850547498"
"count_summ_before","numeric","lowerOrEqual,0.544558432186022"
"wordsDiff","numeric","lowerOrEqual,-0.0760609719436616"
"sp_diff","numeric","lowerOrEqual,-0.0192388314753771"
"sp_sprint","numeric","greaterOrEqual,3.11898375023156"
"collab_closeness","numeric","lowerOrEqual,0.526763034957122"
"collab_kcore","numeric","lowerOrEqual,1.99480275274254"
"collab_out_degree","numeric","greaterOrEqual,21.1922462694347"
