"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.98502478189766"
"colemanlieu","numeric","greaterOrEqual,16.0951"
"smog","numeric","greaterOrEqual,13.6495885199857"
"text_gaussian","numeric","lowerOrEqual,0.591805540840141"
"text_bernoulli","numeric","greaterOrEqual,3.39796864995377e-15"
"text_complement","numeric","greaterOrEqual,0.145522253805727"
"reporter_bugnum","numeric","greaterOrEqual,18.2179690336343"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.97718193102628"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.937782076079948"
"assignee_bugnum","numeric","lowerOrEqual,14.9863105597906"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.19188487529755"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940626596094336"
"count_summ_before","numeric","lowerOrEqual,0.610083285253495"
"wordsDiff","numeric","lowerOrEqual,-0.360996295697987"
"sp_diff","numeric","lowerOrEqual,-0.11500211735256"
"collab_betweenness","numeric","greaterOrEqual,0.357932692307692"
"collab_closeness","numeric","lowerOrEqual,0.477864853592796"
"collab_in_degree","numeric","lowerOrEqual,23.9594042520039"
"collab_kcore","numeric","lowerOrEqual,1.98737525730394"
