"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.1666666666667"
"colemanlieu","numeric","greaterOrEqual,15.3293"
"text_multinomial","numeric","greaterOrEqual,0.0353493490418555"
"text_gaussian","numeric","lowerOrEqual,0.545797912869602"
"text_bernoulli","numeric","greaterOrEqual,5.00467737405041e-05"
"reporter_bugnum","numeric","lowerOrEqual,55.7272708865348"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.02176902676"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908443667318418"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99789885664359"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907360666145751"
"count_summ_before","numeric","lowerOrEqual,0.967127694515511"
"wordsDiff","numeric","lowerOrEqual,-0.094826394226402"
"sp_diff","numeric","lowerOrEqual,-0.0982084257993847"
"sp_sprint","numeric","greaterOrEqual,4.02841849718243"
"collab_betweenness","numeric","lowerOrEqual,0.295192745538823"
"collab_closeness","numeric","lowerOrEqual,0.462987508413128"
"collab_in_degree","numeric","lowerOrEqual,14.9930063104257"
"collab_kcore","numeric","lowerOrEqual,1.99941719253547"
