"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.7571135702924"
"colemanlieu","numeric","greaterOrEqual,15.2344"
"text_multinomial","numeric","greaterOrEqual,0.0416842751950731"
"text_gaussian","numeric","greaterOrEqual,3.80631453779513e-205"
"text_bernoulli","numeric","greaterOrEqual,0.000399350359732168"
"reporter_bugnum","numeric","lowerOrEqual,58.7559339562431"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0094416313805"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908497026228049"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.97685445984825"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907101642413216"
"count_summ_before","numeric","lowerOrEqual,0.891348796896636"
"wordsDiff","numeric","lowerOrEqual,-0.000944796716794372"
"sp_diff","numeric","lowerOrEqual,-0.0882191965356469"
"sp_sprint","numeric","greaterOrEqual,4.00214276276529"
"collab_betweenness","numeric","greaterOrEqual,0.295467385721623"
"collab_closeness","numeric","greaterOrEqual,0.461727879682108"
"collab_in_degree","numeric","greaterOrEqual,15.0355888749473"
"collab_kcore","numeric","lowerOrEqual,1.99541101627983"
