"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","greaterOrEqual,14.1437714447937"
"text_multinomial","numeric","greaterOrEqual,0.0357832151664768"
"text_gaussian","numeric","lowerOrEqual,0.358737874194048"
"text_bernoulli","numeric","greaterOrEqual,3.30439453782769e-06"
"reporter_bugnum","numeric","greaterOrEqual,79"
"reporter_recent_bugnum","numeric","greaterOrEqual,19.2372164605185"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908614394709939"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.80906474310905"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867718258802615"
"count_summ_before","numeric","lowerOrEqual,0.652091257856227"
"wordsDiff","numeric","lowerOrEqual,-0.03132707439363"
"sp_diff","numeric","lowerOrEqual,-0.0114065241068602"
"sp_sprint","numeric","lowerOrEqual,2.99842807604"
"collab_closeness","numeric","greaterOrEqual,0.528392273368136"
"collab_kcore","numeric","lowerOrEqual,1.98207217780873"
"collab_out_degree","numeric","lowerOrEqual,20.7332472628914"
