"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,47.6605799770937"
"colemanlieu","numeric","greaterOrEqual,12.2041"
"text_bernoulli","numeric","greaterOrEqual,4.75325274055411e-29"
"text_complement","numeric","greaterOrEqual,0.151486020423345"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.0962214958854"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","greaterOrEqual,36.840803435538"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.85609603999183"
"count_summ_before","numeric","greaterOrEqual,0.19701741496101"
"sp_sprint","numeric","lowerOrEqual,4.59996686154045"
