"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.08087713457644"
"lix","numeric","greaterOrEqual,49.7466209720128"
"text_gaussian","numeric","greaterOrEqual,0.0001373526017863"
"text_bernoulli","numeric","greaterOrEqual,0.00578493248751265"
"text_complement","numeric","greaterOrEqual,0.462122689555422"
"reporter_bugnum","numeric","lowerOrEqual,16"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.90252784453332"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.859128816354134"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.72312305029482"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.814792251815864"
"count_comment_before","numeric","lowerOrEqual,-0.00580000947229564"
"count_summ_before","numeric","lowerOrEqual,0.63744261697866"
"wordsDiff","numeric","lowerOrEqual,14.3918036352843"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.423434198987251"
"collab_closeness","numeric","greaterOrEqual,0.803537459386622"
"collab_in_degree","numeric","lowerOrEqual,6.99025278445333"
