"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,19.32035"
"smog","numeric","greaterOrEqual,12.6559750190873"
"text_multinomial","numeric","greaterOrEqual,0.0071019750125767"
"text_gaussian","numeric","lowerOrEqual,0.519495132844895"
"text_bernoulli","numeric","greaterOrEqual,1.26616448456737e-14"
"reporter_bugnum","numeric","lowerOrEqual,19.9800186334178"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.966725191725075"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.7652418841608"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.0015175542794168"
"wordsDiff","numeric","lowerOrEqual,-0.427267250604928"
"sp_diff","numeric","lowerOrEqual,0.603655664017424"
"sp_sprint","numeric","lowerOrEqual,4.94868039991707"
"collab_betweenness","numeric","lowerOrEqual,0.266531878157336"
"collab_closeness","numeric","greaterOrEqual,0.398923460926623"
"collab_eigen_vector","numeric","greaterOrEqual,0.412171933112895"
"collab_in_degree","numeric","lowerOrEqual,22.725522717461"
