"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.96853301422671"
"colemanlieu","numeric","greaterOrEqual,15.937"
"smog","numeric","lowerOrEqual,13.4411139844823"
"text_gaussian","numeric","lowerOrEqual,0.487300725653768"
"text_bernoulli","numeric","greaterOrEqual,3.1418574806728e-12"
"text_complement","numeric","greaterOrEqual,0.134573766916388"
"reporter_bugnum","numeric","lowerOrEqual,18.7979943146929"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.99983018264174"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.94032018903872"
"assignee_bugnum","numeric","lowerOrEqual,14.8654664203059"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.9661162449047"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.93794233550884"
"count_summ_before","numeric","lowerOrEqual,0.628644173732027"
"wordsDiff","numeric","lowerOrEqual,-0.330864540301263"
"sp_diff","numeric","lowerOrEqual,-0.0253190663643181"
"collab_betweenness","numeric","greaterOrEqual,0.359082594625018"
"collab_closeness","numeric","lowerOrEqual,0.47943661971831"
"collab_in_degree","numeric","greaterOrEqual,24.0285131169949"
"collab_kcore","numeric","lowerOrEqual,1.8234333069995"
