"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,48.0755310778914"
"colemanlieu","numeric","lowerOrEqual,12.4505"
"text_bernoulli","numeric","lowerOrEqual,1.27780224194034e-28"
"text_complement","numeric","greaterOrEqual,0.129528803125741"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.74390761344694"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,35.464603161905"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.00091658858582"
"count_summ_before","numeric","lowerOrEqual,1"
"sp_sprint","numeric","lowerOrEqual,4.78062749095261"
