"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.0001273243688"
"flesch","numeric","lowerOrEqual,50.92944926821"
"lix","numeric","greaterOrEqual,50.3402907394748"
"text_gaussian","numeric","greaterOrEqual,5.62847226651374e-191"
"text_bernoulli","numeric","greaterOrEqual,0.0017258353871501"
"text_complement","numeric","greaterOrEqual,0.31744826245673"
"reporter_bugnum","numeric","lowerOrEqual,51.8202445842326"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99762597330846"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848857755775657"
"assignee_bugnum","numeric","greaterOrEqual,38.025277399458"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98743391223252"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872315147744616"
"count_summ_before","numeric","lowerOrEqual,0.549938465002924"
"wordsDiff","numeric","lowerOrEqual,-0.026988489087671"
"sp_diff","numeric","lowerOrEqual,-0.0331779029220343"
"collab_betweenness","numeric","lowerOrEqual,0.547550111183283"
"collab_closeness","numeric","greaterOrEqual,0.750213729197197"
"collab_kcore","numeric","lowerOrEqual,1.95180734852329"
"collab_out_degree","numeric","greaterOrEqual,22.0037214024924"
