"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00164671195671"
"flesch","numeric","lowerOrEqual,50.7712"
"lix","numeric","greaterOrEqual,50.2822226255208"
"text_gaussian","numeric","greaterOrEqual,2.70531842994361e-213"
"text_bernoulli","numeric","greaterOrEqual,0.0028158332484675"
"text_complement","numeric","greaterOrEqual,0.332519982495362"
"reporter_bugnum","numeric","lowerOrEqual,45.9920842798892"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99107984476723"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.832248688879467"
"assignee_bugnum","numeric","greaterOrEqual,35.2142310724594"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99697986408137"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.863592627385406"
"count_summ_before","numeric","lowerOrEqual,0.570160518283956"
"wordsDiff","numeric","lowerOrEqual,-0.00274649192579091"
"sp_diff","numeric","lowerOrEqual,-0.0504620168358088"
"collab_betweenness","numeric","lowerOrEqual,0.544100492822634"
"collab_closeness","numeric","lowerOrEqual,0.749875700217285"
"collab_kcore","numeric","lowerOrEqual,1.9791621521581"
"collab_out_degree","numeric","greaterOrEqual,21.0322818504646"
