"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.00501948129386"
"lix","numeric","lowerOrEqual,49.2853819989343"
"text_gaussian","numeric","lowerOrEqual,0.365820286562666"
"text_bernoulli","numeric","lowerOrEqual,0.001014777445406"
"text_complement","numeric","greaterOrEqual,0.357848322428123"
"reporter_bugnum","numeric","lowerOrEqual,16.7593094282784"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.1560448450036"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.862005708431538"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.72515351860784"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.814733736962942"
"count_comment_before","numeric","lowerOrEqual,-0.00100248819217086"
"count_summ_before","numeric","lowerOrEqual,0.64334957243409"
"wordsDiff","numeric","lowerOrEqual,6.91467246250249"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.424326216787327"
"collab_closeness","numeric","greaterOrEqual,0.823639744016177"
"collab_in_degree","numeric","lowerOrEqual,6.96497436799109"
