"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00903110881336"
"flesch","numeric","lowerOrEqual,50.9172443995714"
"lix","numeric","greaterOrEqual,50.3585510145891"
"text_gaussian","numeric","greaterOrEqual,3.67051314684498e-77"
"text_bernoulli","numeric","greaterOrEqual,0.0026596771525145"
"text_complement","numeric","greaterOrEqual,0.307896479991182"
"reporter_bugnum","numeric","lowerOrEqual,50.9250555655453"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99007288482971"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.8486518442452"
"assignee_bugnum","numeric","greaterOrEqual,39.2113373801112"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99966895673424"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87243101538547"
"count_summ_before","numeric","lowerOrEqual,0.705145516898483"
"wordsDiff","numeric","lowerOrEqual,-0.00687999674119055"
"sp_diff","numeric","lowerOrEqual,-0.0590916357468814"
"collab_betweenness","numeric","greaterOrEqual,0.544674544075806"
"collab_closeness","numeric","greaterOrEqual,0.75007706557711"
"collab_kcore","numeric","lowerOrEqual,1.9927918324247"
"collab_out_degree","numeric","lowerOrEqual,20.9641890651546"
