"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.8171368861024"
"colemanlieu","numeric","greaterOrEqual,15.0057774984543"
"text_multinomial","numeric","greaterOrEqual,0.0436018664240261"
"text_gaussian","numeric","lowerOrEqual,0.510144816362299"
"text_bernoulli","numeric","greaterOrEqual,0.0001326908135807"
"reporter_bugnum","numeric","lowerOrEqual,59.1849732797127"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.9910771269351"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908473964815494"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.95671700732782"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907075322951221"
"count_summ_before","numeric","lowerOrEqual,0.704943569842726"
"wordsDiff","numeric","lowerOrEqual,-0.0189827175345272"
"sp_diff","numeric","lowerOrEqual,-0.0759308701381087"
"sp_sprint","numeric","greaterOrEqual,4.01149726030417"
"collab_betweenness","numeric","greaterOrEqual,0.297532656023222"
"collab_closeness","numeric","lowerOrEqual,0.465834967703337"
"collab_in_degree","numeric","greaterOrEqual,15.0079870633781"
"collab_kcore","numeric","lowerOrEqual,1.9835472847335"
