"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.05595227330923"
"lix","numeric","lowerOrEqual,48.9117932407604"
"text_gaussian","numeric","greaterOrEqual,0.0411662885453552"
"text_bernoulli","numeric","greaterOrEqual,0.00021559355842365"
"text_complement","numeric","greaterOrEqual,0.484641054185776"
"reporter_bugnum","numeric","lowerOrEqual,17.360094842501"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.0003941953182"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.854469266283559"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.34727210598066"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.829492941283173"
"count_comment_before","numeric","lowerOrEqual,-0.140714316163212"
"count_summ_before","numeric","lowerOrEqual,0.493086907081306"
"wordsDiff","numeric","lowerOrEqual,12.2536996817216"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.432888541933337"
"collab_closeness","numeric","greaterOrEqual,0.824749369338593"
"collab_in_degree","numeric","lowerOrEqual,6.71837474545464"
