"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,47.5723905723906"
"colemanlieu","numeric","greaterOrEqual,12.5683551002702"
"text_bernoulli","numeric","lowerOrEqual,3.38344109626172e-40"
"text_complement","numeric","greaterOrEqual,0.164059174541637"
"reporter_recent_bugnum","numeric","greaterOrEqual,3.5"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,37"
"assignee_recent_bugnum","numeric","greaterOrEqual,10.0211023150478"
"count_summ_before","numeric","lowerOrEqual,0.989448842476122"
"sp_sprint","numeric","lowerOrEqual,4.96312832366675"
