"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,46.0376657399487"
"colemanlieu","numeric","lowerOrEqual,11.96625"
"text_bernoulli","numeric","lowerOrEqual,1.67208567679756e-22"
"text_complement","numeric","greaterOrEqual,0.156721827219922"
"reporter_recent_bugnum","numeric","greaterOrEqual,3.48596547613852"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","greaterOrEqual,39.0450028856285"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.93158452771604"
"count_summ_before","numeric","lowerOrEqual,1.09037714882288"
"sp_sprint","numeric","lowerOrEqual,4.62211167765781"
