"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0146564829629"
"colemanlieu","numeric","lowerOrEqual,14.0537977909114"
"text_multinomial","numeric","greaterOrEqual,0.0280207865382407"
"text_gaussian","numeric","lowerOrEqual,0.503155164187774"
"text_bernoulli","numeric","greaterOrEqual,3.28793592928621e-06"
"reporter_bugnum","numeric","greaterOrEqual,70.6654026284814"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.0962559466716"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.91058958239543"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.9532291626092"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868348238408764"
"count_summ_before","numeric","lowerOrEqual,0.521558261127211"
"wordsDiff","numeric","lowerOrEqual,-0.28843427170068"
"sp_diff","numeric","lowerOrEqual,-0.0280636083334684"
"sp_sprint","numeric","greaterOrEqual,3.00440344354138"
"collab_closeness","numeric","lowerOrEqual,0.526252850131573"
"collab_kcore","numeric","lowerOrEqual,1.9993479270488"
"collab_out_degree","numeric","greaterOrEqual,21.1972835604101"
