"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00672140950337"
"flesch","numeric","lowerOrEqual,50.8751226435303"
"lix","numeric","greaterOrEqual,49.8480629539952"
"text_gaussian","numeric","greaterOrEqual,1.61621387040993e-114"
"text_bernoulli","numeric","greaterOrEqual,0.00375281368581065"
"text_complement","numeric","greaterOrEqual,0.321218633984228"
"reporter_bugnum","numeric","greaterOrEqual,48.0891843992285"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.01253601210192"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848855180477503"
"assignee_bugnum","numeric","greaterOrEqual,34.0417009629309"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.02875001728535"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87150604811703"
"count_summ_before","numeric","lowerOrEqual,0.612330229720101"
"wordsDiff","numeric","lowerOrEqual,-0.0604051277041435"
"sp_diff","numeric","lowerOrEqual,-0.0393371207173914"
"collab_betweenness","numeric","lowerOrEqual,0.546095021457142"
"collab_closeness","numeric","greaterOrEqual,0.750046782121896"
"collab_kcore","numeric","lowerOrEqual,1.98986897501163"
"collab_out_degree","numeric","greaterOrEqual,22.0470918377396"
